Data da Carga da Base;ExercÌcio_Financeiro (Lan-Ef);aÁ„o (cÛdigo);AÁ„o (nome);Plano OrÁament·rio (cÛdigo);Plano OrÁament·rio (nome);Grupo de Despesa ;Grupo de Despesa (nome);Resultado Lei (c√≥digo);Resultado Lei (nome);Modalidade de Aplica√ß√£o (c√≥digo);Modalidade de Aplica√ß√£o (nome);Fonte (c√≥digo);Fonte (nome);Valor dota√ß√£o inicial;Valor dota√ß√£o atualizada;Valor Total Empenhado;Valor Liquidado;Valor Pago
26/06/2025;2020;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;4;CONTRIBUICAO AO INSTITUTO BRASILEIRO DE GOVERNANCA CORPORATIVA - IBGC;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;4580;4738;4738;4738;4738
26/06/2025;2020;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;1776389639;1776389639;1728203852;1728008928;1728008928
26/06/2025;2020;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;56;CONTRIB.DO SERV.PARA O PLANO SEG.SOC.SERV.PUB;139493368;139493368;137279763,8;137279763,8;137279763,8
26/06/2025;2020;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;69;CONTR.PATRONAL PARA O PLANO SEG.SOC.SERV.PUB.;219913761;219913761;217279170,9;217279170,9;217279170,9
26/06/2025;2020;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;22676851;22676851;22170162,59;22170162,59;22170162,59
26/06/2025;2020;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;148580079;186548138;184548495,6;184548495,6;184548495,6
26/06/2025;2020;0Z00;RESERVA DE CONTINGENCIA - FINANCEIRA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;389686;389686;0;0;0
26/06/2025;2020;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;8995177;8995177;0;0;0
26/06/2025;2020;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA; -; -;9;RESERVA DE CONTINGENCIA;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1422105;1422105;0;0;0
26/06/2025;2020;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA; -; -;9;RESERVA DE CONTINGENCIA;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;53770;53770;0;0;0
26/06/2025;2020;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA; -; -;9;RESERVA DE CONTINGENCIA;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;3184750;3184750;0;0;0
26/06/2025;2020;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;20192182;20192182;0;0
26/06/2025;2020;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;185509269;185509269;184793093,5;178380496;178353344,2
26/06/2025;2020;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;70;REC.PROPRIOS PRIMARIOS APLICACAO ESPECIFICA;0;3139185;2712514,97;2712514,97;2712514,97
26/06/2025;2020;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;4;INVESTIMENTOS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;49158;49158;0;0;0
26/06/2025;2020;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;2;EXAMES PERIODICOS - CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;51;RECURSOS LIVRES DA SEGURIDADE SOCIAL;371576;371576;0;0;0
26/06/2025;2020;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1443930571;1443930571;1356433269;1354920793;1354211116
26/06/2025;2020;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;92563777,7;92563777,7;88582876,89;88582876,89;88582876,89
26/06/2025;2020;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;10522172;11028229;11008280,36;11008280,36;11008280,36
26/06/2025;2020;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;3;AUXILIO-TRANSPORTE DE CIVIS ATIVOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;656425;518461;491312,58;491312,58;491312,58
26/06/2025;2020;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;5;AUXILIO-ALIMENTACAO DE CIVIS ATIVOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;68258370;68981119;68977391,36;68938549,01;68900524,64
26/06/2025;2020;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2938558;3182808;3074154,88;3036337,9;3036337,9
26/06/2025;2020;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;648885;348885;221232,55;221232,55;221232,55
26/06/2025;2020;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;60855260,18;50355260,18;47909143,67;42393023,98;42391671,92
26/06/2025;2020;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;624565,82;624565,82;298585,54;256292,86;256292,86
26/06/2025;2020;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;7175700;7175700;5958352,89;3986704,32;3986704,32
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;299317401;298015563;264490886,2;206220773,1;204897480,4
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;2302362;2302362;579550;7107,96;7107,96
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;285912,02;285912,02;190689,48;41590,28;41590,28
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;25457544,83;17396830,83;14868484,84;2990091,93;2989972,87
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;2187027;2003027;1381801,96;360546,62;360546,62
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;63;REC.PROP.DECOR.ALIEN.BENS E DIR.DO PATR.PUB.;164610;164610;0;0;0
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;92;APLICACAO DIRETA DE RECURSOS  RECEBIDOS DE OUTROS ENTESDA FEDERACAO DECORRENTES DE DELEGACAO/DESCENTRALIZACAO;0;RECURSOS ORDINARIOS;5995,17;5995,17;0;0;0
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;37816311,82;28689037,82;23972289,59;19000165,55;18996817,43
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;69,18;69,18;69,18;69,18;69,18
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2541297;10602011;6482238,14;1944278,63;1944278,63
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;18570261;16970261;15311591,43;11461250,36;11461250,36
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;184000;175000;64000;64000
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;3960339;3960339;605837,81;445937,61;445937,61
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000D;MODERNIZACAO E ADEQUACAO DA ACESSIBILIDADE NO COMPLEXO ARQUITETONICO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;674426;1976264;1399742,29;1195812,24;1195146,69
26/06/2025;2020;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000E;FUNCIONAMENTO DA INSTITUICAO FISCAL INDEPENDENTE (IFI);3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;58230;58230;0;0;0
26/06/2025;2020;4236;APRECIACAO E JULGAMENTO DE CAUSAS;1;JULGAMENTO DE PROCESSOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;665138,3;665138,3;665138,3;665138,3;665138,3
26/06/2025;2019;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;1;CONTRIBUICAO A ASSOCIACAO DOS SECRETARIOS-GERAIS DO PARLAMENTO - ASPG;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;4571;4571;3683,39;3683,39;3683,39
26/06/2025;2019;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;2;CONTRIBUICAO A FEDERACAO INTERNACIONAL DAS ASSOCIACOES E INSTITUICOES BIBLIOTECARIAS - IFLA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;3363;3363;2791,33;2791,33;2791,33
26/06/2025;2019;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;5;CONTRIBUICAO AO CONSELHO INTERNACIONAL DE ARQUIVOS - ICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;1255;1255;1072,81;1072,81;1072,81
26/06/2025;2019;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000S;CONTRIBUICAO AO PARLAMENTO LATINO-AMERICANO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;187138;187138;155239,96;155239,96;155239,96
26/06/2025;2019;00OQ;CONTRIBUICOES A ORGANISMOS INTERNACIONAIS SEM EXIGENCIA DE P;000T;CONTRIBUICAO A UNIAO INTERPARLAMENTAR;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;996035;996035;892795,78;892795,78;892795,78
26/06/2025;2019;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;1;CONTRIBUICAO A ASSOCIACAO BRASILEIRA DAS ESCOLAS DO LEGISLATIVO E DE CONTAS - ABEL;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;10800;10800;9000;9000;9000
26/06/2025;2019;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;2;CONTRIBUICAO A UNIAO NACIONAL DAS INSTITUICOES DE AUTOGESTAO EM SAUDE - UNIDAS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;64844;62554;55657,08;55657,08;55657,08
26/06/2025;2019;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;3;CONTRIBUICAO A ASSOCIACAO BRASILEIRA DE TELEVISOES E RADIOS LEGISLATIVAS - ASTRAL;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;16800;16800;14000;14000;14000
26/06/2025;2019;00PW;CONTRIBUICOES REGULARES A ENTIDADES OU ORGANISMOS NACIONAIS;4;CONTRIBUICAO AO INSTITUTO BRASILEIRO DE GOVERNANCA CORPORATIVA - IBGC;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;0;2290;1908,33;1908,33;1908,33
26/06/2025;2019;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;47555016;42012415,93;42012415,93;42012415,93
26/06/2025;2019;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;53;REC.DEST.ATIVIDADES-FINS DA SEGURIDADE SOCIAL;1741993147;1741993147;1738590148;1738590148;1738590148
26/06/2025;2019;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;56;CONTRIB.DO SERV.PARA O PLANO SEG.SOC.SERV.PUB;118605721;118605721;118605721;118605721;118605721
26/06/2025;2019;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;69;CONTR.PATRONAL PARA O PLANO SEG.SOC.SERV.PUB.;195324601;195324601;195324601;195324601;195324601
26/06/2025;2019;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;21948868;22652347;22651314,03;22651314,03;22651314,03
26/06/2025;2019;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;174066368;174066368;146708102,8;146708102,8;146708102,8
26/06/2025;2019;0Z00;RESERVA DE CONTINGENCIA - FINANCEIRA;1;CPSS DECORRENTE DO ATENDIMENTO DO ART. 169, ? 1., INCISO II DA CONSTITUICAO FEDERAL - CONCURSOS E PROVIMENTOS - FINANCEIRA;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;376763;376763;0;0;0
26/06/2025;2019;0Z01;RESERVA DE CONTINGENCIA FISCAL - PRIMARIA;1;RECURSOS PARA ATENDIMENTO DO ART. 169, ? 1., INCISO II DA CONSTITUICAO FEDERAL, ANEXO V DA LOA - CONCURSOS E PROVIMENTOS - PRIMARIA;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;9000176;9000176;0;0;0
26/06/2025;2019;2000;ADMINISTRACAO DA UNIDADE;4;PROMOCAO INSTITUCIONAL E APOIO AO GABINETE DA PRESIDENCIA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;36412,3;36412,3;36412,3;36412,3;36412,3
26/06/2025;2019;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;164001698;181694060;180914633,4;179393888,8;179269843,2
26/06/2025;2019;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;2251190;2251190;2251190;2251190;2251190
26/06/2025;2019;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;4;INVESTIMENTOS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;127765;127765;40570;1670;1670
26/06/2025;2019;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;2;EXAMES PERIODICOS - CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;349978;11131;11130,02;3492,02;3492,02
26/06/2025;2019;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1444709188;1396450693;1385941528;1385906547;1385906547
26/06/2025;2019;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;84916080,37;84916080,37;83555148,74;83555148,74;83555148,74
26/06/2025;2019;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;10842043;10842043;10480158,86;10480158,86;10480158,86
26/06/2025;2019;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;3;AUXILIO-TRANSPORTE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1065172;1065172;649628,03;649628,03;649628,03
26/06/2025;2019;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;5;AUXILIO-ALIMENTACAO DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;71678936;71045646;65679494,76;65679494,76;65679494,76
26/06/2025;2019;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MI;9;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2338338;2971628;2888550,13;2881845,87;2828290,12
26/06/2025;2019;216H;AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUB; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1320000;1320000;481703,29;481703,29;481703,29
26/06/2025;2019;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;57672126,29;57672126,29;46761020,5;42291858,39;42276115,69
26/06/2025;2019;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;304186,71;304186,71;304186,71;270894,25;270894,25
26/06/2025;2019;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;6281305;6281305;5140608,11;38928,48;38928,48
26/06/2025;2019;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;308268993,2;285222885,2;263712431;234801185;234422314,8
